ArtistID,ArtistName, Genre, ArtistLocationId
ARX0IEI1187FB4FF4B,Circular,chill-out,190
ARHEQ501187FB4F898,Fruko Y Sus Tesos,salsa,0
AR19GQN1187FB3ACF5,The Bucketheads,vocal house,30
ARIPLUN1187B99B9F9,The Police,new wave,3
ARM9Q581187B98E984,Kinky,alternative dance,191
AR3752L1187FB4B67E,The Real Kids,power pop,0
ARR8AIK1187B9A0BCE,Eddie Boyd,chicago blues,192
ARIFTCD11F4C84086D,Tha Chamba,rap,0
AR6BIWA1187B9ABAE8,Jack Orsen & Taktlo$$,hip hop,0
ARYWU5F1187B9A77BE,Olov Johansson_ Catriona Mckay,world music,0
AR37ILI1187B98E27B,Shriekback,alternative dance,3
ARPKATM1187B9B76E6,Hatebreed,hardcore punk,193
ARFZSPU1187B9B5BA9,John Frizzell,soundtrack,0
AREPD8D1187FB3F5BC,Sister Hazel,post-grunge,151
AR93D4D1187FB3ACAD,J.J. Cale,blues-rock,194
AR858UO1187FB437B4,Precious Bryant,blues,6
ARF2EHS1187B994F4E,Kings Of Leon,southern rock,39
AROF4LP1187FB41C51,Selena,tejano,114
AR8LMZM1187B9A8160,Brooke Valentine,crunk,23
AREUYDJ1187B9BA040,Krystof,soft rock,195
ARCP8YG1187B997D72,Claire Hamill,new age,196
ARP07GD1187B9B9DA4,Los Originales De San Juan,mariachi,0
ARQ76LG1187B9ACD84,Black Flag,hardcore punk,33
ARA373P1187B9A74C7,Barbarito Diez,charanga,0
ARBZHTB1187FB3A725,Aaron Watson,honky tonk,0
AR82GTS1187FB5662F,Mary Black,country rock,197
AR2EHC11187B9AD895,Satan's Host,heavy metal,0
ARCT5P61187FB3D950,The Impressions,chicago soul,10
AR0WLH6119B8669027,Owl City,synthpop,45
ARDK5LC1187B9AB681,Bobby Bland,soul blues,198
AR5BLB01187FB57E99,Headliners,hard house,0
ARGAWJY11F50C50904,Jane Winther,meditation,0
ARSYOWS1187FB41157,The Rascals,blue-eyed soul,30
AR97EHA1187B98AD5F,Blind Blake,country blues,124
ARLZ2LD1187B9B17FD,Emilia,europop,199
ARGWFMR1187B98D0E7,Cֳ³mplices,pop rock,200
ARMT23H1187B995083,Emilio,tejano,201
ARV6QHT1187FB5537A,Nana Caymmi,brazilian pop music,0
ARXY0SI1187B9B3064,Kasia Stankiewicz,chill-out,0
ARNDBEM1187B9A2918,Turisas,viking metal,202
ARDNW1B1187FB4ABBB,Chֳ©co Feliciano And Joe King,salsa,0
AR5JR4O1187FB35F58,Cache Cache,big beat,0
ARYKXSD1187B9A4DAD,David Hudson,pop rock,0
ARABTW91187FB3A73B,David Summers,pop,0
ARIPQAE11F4C83B78A,Rummage,polka,0
ARUDPRC1257509BA98,Adr Lavey,gangster rap,0
ARJAZLO11F4C83B642,Bill Boyd's Cowboy Ramblers,western swing,0
ARSKSFC1264D0E32F8,Canis Dirus,black metal,0
ARMD0G81187B99A519,Vickie Winans,ccm,0
ARZCXO91187FB53708,Justin,future jazz,16
AR1LQNB1187B9A6AE5,La Portuaria,disco,0
ARVAWTX1187B9A9990,Antonis Remos,pop folk,0
ARKXLIJ1187B9A4C54,Percy Faith And His Orchestra,orchestra,0
AROBERX1187B9B437A,Stars Like Fleas,glitch,161
AREDW1C1187B9ACAC2,Gaetano Donizetti,bel canto,0
AR6PJ8R1187FB5AD70,Shakira,dance pop,81
ARAHQDS1187FB55275,Maysa,brazilian pop music,0
AR43KFF1187B9B74B1,Little Freddie King,new orleans blues,203
AR21YNH1187FB49649,Ms. Dynamite,grime,125
AR72THZ1187B9974EF,Andy Russell,world,0
ARA3I0J1187FB57869,Blink-182,power pop,204
AROF4LP1187FB41C51,Selena,tejano,114
ARXOKNT1187B9AA521,Kali,hip hop,0
ARMD0G81187B99A519,Vickie Winans,ccm,0
ARA0YAE1187B9B1D16,John Brown,hard trance,6
AR4CH531187FB4EA21,Abysmal Dawn,blackened death metal,0
ARPGPI81187B98AEEA,Chaotica,industrial rock,167
AR1KMPF1187B99AA98,Lara & The Gumbo Lickers,visual kei,0
ARJIWJH1187FB3F6B9,Elvin Bishop,blues-rock,205
ARK82DC1187B9A1FEB,Gordon Jenkins,orchestra,206
ARECPYG11C8A42B5BF,1. Futurologischer Congress,kraut rock,0
AR0CDSK1187FB52ED6,Asleep At The Wheel,western swing,207
AR0NKFJ1187B9AF1FF,Neil Innes,pop rock,208
ARGEKDX1187FB3A5BF,Marcus Miller,jazz funk,161
ARSTSEH121318C5B01,Siouxsie,dark wave,0
ARCP8YG1187B997D72,Claire Hamill,new age,196
ARFFDZU1187FB50682,Alan Silvestri,country rock,30
ARFZNR41187B990AF7,Sunnyland Slim,piano blues,209
ARZ05QG1187FB3843E,Byther Smith,chicago blues,111
AR0693R1187FB59D32,Dusminguet,rumba,0
ARBON001187B99BAD8,Rudolph Valentino,ballad,0
AR4PZLK1187B999B4E,Sylvia Patricia,bossa nova,210
ARQDWBG1187B9891D7,Zeromancer,industrial rock,0
AR0AVIB1187FB37D01,Regina Belle,vocal jazz,166
ARIXCFZ1187B991009,Two Man Advantage,thrash core,0
ARV3CRH1187B9A1B21,Green Day,alternative rock,40
ARN03F71187FB4E3F4,Ayo,neo soul,10
ARTB5PP1187FB523B7,Donny Hathaway,jazz funk,68
ARO32TC1187FB39461,Chico,dirty south rap,211
AR6GJDZ1187B991E46,KALIMBA,death core,140
ARZDUML1187B9AD101,SKOLD vs. KMFDM,heavy metal,0
ARIW1BH1187FB4C94A,Architecture In Helsinki,twee pop,212
AR0DSOO1187B9B855E,Wailing Souls,roots reggae,0
AR6AGJV1187FB504BA,Kitaro,chill-out,213
ARSW5F51187FB4CFC9,Alice In Chains,grunge,80
ARD0FN11187B9B25CD,Bobby Darin,brill building pop,214
ARXGWNG1187FB503A5,Ini Kamoze,dancehall,0
ARF9EI11187B9AB66C,9th Wonder featuring Defcon_ Phonte,hip hop,6
AR3752L1187FB4B67E,The Real Kids,power pop,0
ARQATWU1187B98EE26,Ill Nino,alternative metal,215
ARORSBT11F50C4A96B,De La Ghetto,reggaeton,0
ARKLA8V1187B999B68,Baroness,sludge metal,0
ARTE9CG1187B99B1AF,DMX / Eve / Jadakiss,hip hop,0
ARNUPIM11F4C83BD4D,Melt Banana,noise rock,0
ARO7FES1187B9A59BE,M.I.K.E.,progressive trance,216
AR9KWJK1187FB4A531,Willie Rosario,salsa,217
ARBPXW61187B99D5D9,Jude Taylor & His Burning Flames,zydeco,0
AR6892W1187B9AC71B,Placebo,british pop,3
ART5MUE1187B98C961,Metallica,speed metal,33
ARPNDSH1187B9B942F,Sui Generis,cumbia,0
AR0WXWU1187B9AB33F,The Red Telephone,power pop,218
ARHUQUF1187FB382E6,T-Bone,ccm,219
ARBXBQR1187FB56FA5,Bill Douglas,chamber jazz,0
ARPOPBQ11F4C83D36D,DJ Spinn featuring Traxman,chicago house,0
AREKO1L1187B997EFE,The Radio Dept.,shoegaze,220
AREGV3K1187B9AF614,Mֳ¶tley Crֳ¼e,heavy metal,221
AR8S3OI1187B9B92E4,Shy FX & T Power,uk garage,0
ARXP9GE1187FB3ED0E,Becky Baeling,dance pop,222
ARO0QD41187FB3AB0A,Keb' Mo',blues,33
ARQAXT91187B99103A,UKW,neue deutsche welle,0
ARNUFGE1187B9B7881,THE CHIFFONS,doo-wop,214
ARITKAJ122BCFCA169,S. Solis y Orquesta,musette,0
ARYV1OT1187B9B4C8E,Commander Cody And His Lost Planet Airmen,country rock,0
ARGOLWM1187B98CEDE,Commissioned,ccm,223
AR8WHEJ1187B98CDCA,Dee Clark,doo-wop,224
ARF0COO1187B99B9EF,Cauterize,pop punk,225
ARC1CJB1187B99FCA4,Laurie Berkner,death core,0
ARCZ42S1187B98C0D7,DJ Slugo,bass music,0
AR95QS71187FB3F49A,Joi,breakbeat,16
ARIWB161187B9AA1D5,Simon & Garfunkel,folk-pop,226
ARVUN5F1187FB4CCC7,Beenie Man Featuring Wyclef And Redman,dancehall,63
AR7BMMV1187FB5B2D7,Robben Ford,blues-rock,82
ARC28SN1187B989049,Greater Vision,ccm,10
ARUSOMY1187FB4D3B4,Anti-Flag,oi,227
ARS6HDE1187B99CA29,Joe Lynn Turner,hard rock,0
ARXPE571187FB4AFD0,Rickie Lee Jones,folk rock,68
ARYSHL01187B9AAEC7,Hysterie,tech house,0
AR6F6I21187FB5A3AA,Aesop Rock,underground rap,0
ARBUHDB1187FB3E72C,Bobby Vee,brill building pop,228
ARARFT81187FB41EEA,Alfredo Gutiֳ©rrez,louisiana blues,0
ARA3VJJ1187FB3F5A6,Shelby Lynne,country rock,229
AR6C6VO1187FB4E267,Tora Tora,glam metal,2
ARYVO9V1187B9B1FC6,Franz Ferdinand,art rock,230
ARWA8AH1187FB3FC84,Hot Chip,dance rock,125
AR9JNFU1187B9B9868,Gal Costa,brazilian pop music,0
AR1DR0E1187FB48F61,Kathy Mattea,bluegrass,231
ARSF0K11187B9AF319,James Taylor,folk-pop,3
ARFY8NV1187B9B1961,Der Moderne Man,new wave,0
ARHI20L1187FB4C997,Jeff Beck,blues-rock,232
ARZY28S1187FB40BAB,Taboo,new beat,233
ARNR58F1187FB52FA9,BigElf,stoner rock,0
AR202MX1187B9B0383,Tanto Metro & Devonte,dancehall,0
ARDAONS11F4C844929,Ray Kane,island music,0
AROLZEM1187B9A805E,Ashes to Ashes,avantgarde metal,234
ARJGIOD1187B9AE920,Kelly Clarkson,teen pop,0
AR05VW21187FB407B4,Fudge Tunnel,sludge metal,235
AR64N1H1187B996199,Edgar Bori,los angeles,236
AR6Y8JF1187B9BA1D5,Jimmy Witherspoon,jazz blues,237
ARGMXQW1187FB54C34,Eliane Elias,brazilian jazz,31
ARMSW7X1187FB5B504,Dave Eggar,new age,1
AR180PG1187B997BAE,Donnie Brooks,oldies,238
ARNJVSL1187B99AFD4,2raumwohnung,tech house,29
ARVWNTI1269FB34C59,SOJA,roots reggae,0
AR9YWMS1187FB43A34,Dinosaur Jr.,indie rock,239
ARP9QX11187FB50EEB,Ulytau,folk metal,0
ARSVRVA1187B99228A,The Nelons,ccm,0
AR1GNFR1187B9AD1FD,The Exies,post-grunge,33
ARZU9NI1187B9AEE08,Babylon Disco,breakcore,240
AR22KLC1187B98E812,Kaija Koo,humppa,0
AROVSYC119B3403921,Gus Viseur,gypsy jazz,0
ARUGX5X1187FB468C4,Dino,ccm,241
ARA7WV51187FB532B0,GG Allin,shock rock,242
AR16T2D1187B98ABF4,Zimbabwe Legit,hip hop,0
ARWDP431187FB56492,Spinal Tap,parody,0
ARFY8NV1187B9B1961,Der Moderne Man,new wave,0
AR0XSOO1187B9B9E88,Buzzcocks,new wave,243
ARHZCG01187B99E4DE,Stanley Clarke,jazz funk,66
AR1LQNB1187B9A6AE5,La Portuaria,disco,0
ARI8GY11187B988DF4,Hemdale,grindcore,0
ARE0OLY1187B9AD19F,Jesse Malin and The St. Marks Social,urban folk,244
ARW1MUW1187FB4D5A1,3 Doors Down,post-grunge,245
ARWQ2DR1187B98FF28,Ma Rainey,classic female blues,246
ARY02GH1187B99B223,Zombie Girl,electro,247
AR6CLFP1187B9ACB94,Daniel Johnston,power pop,248
ARFELOH1187B991F95,Niraj Chag,trip hop,0
AR3THYK1187B999F1F,Joֳ£o Gilberto,brazilian jazz,0
ARUZRFN1187B98AC05,Bone Thugs-N-Harmony,gangster rap,44
ARDOOH01187B991055,Ultraviolence,gabba,0
AR2PT4M1187FB55B1A,Los Chichos,flamenco,0
AR6WICD1187B998708,Christian McBride,jazz funk,66
AR3GYKU1187B996AB9,Jim Kweskin,ragtime,249
ARHBWOZ1187FB3FD53,Utopia,new beat,250
ARDI88R1187B98DAB2,Foxy Brown,hip hop,0
ARR3ONV1187B9A2F59,Muse,art rock,251
ARMFOCL119B8668919,String Trio Of New York,chamber jazz,0
ARZEWUR1187FB53DC8,Enthroned,black metal,87
ARMQHX71187B9890D3,Mastodon,alternative metal,89
ARUKJUP12086C14589,Ramֳ³n Vargas;Vladimir Jurowski,opera,0
ARO0EUG1187B9AC250,Portable,post-grunge,0
AR0X3JJ1187FB3A9A7,Hank Locklin,honky tonk,92
ART9VCW1187B9B6FE6,Lili Ivanova,pop folk,0
AR0DSOO1187B9B855E,Wailing Souls,roots reggae,0
ARN7OQ21187FB5A6B3,Furry Lewis,country blues,252
AR2ABYH1187B9A0C67,Brֳ¶derna Djup,folk,0
AR1JGQT1187FB56878,Jo-El Sonnier,bluegrass,253
AR1ZYLH1187B98C159,Naughty By Nature;Naughty By Nature featuring Zhane,gangster rap,254
ARKPDBH1242077DEB1,Murskahumppa,suomi rock,0
ARP32X81187B99EBF5,Vanessa Bell Armstrong,gospel,25
ARH6W4X1187B99274F,Radiohead,british pop,255
ARXP7MQ1187FB3AC5F,Dave Hollister,motown,256
ARB06Z71187B99049A,Seamus Egan,irish folk,0
ARMBDNQ1187FB3F3EC,Arthur Tracy,vaudeville,257
AR1PCLK1187FB5BBFF,Angelo Badalamenti,chill-out,99
AR8LD3R1187FB4D08F,C.C. Adcock,zydeco,203
ARTE9CG1187B99B1AF,DMX,hip hop,0
ARBM57Q1187B9AF97C,James Horner,rock,33
AR6AGJV1187FB504BA,Kitaro,chill-out,213
ARWG0541187FB364EC,Las Ketchup,rumba,0
ARFG9M11187FB3BBCB,C-Side & Petit Mal,country rock,258
AR7CCCC1187FB578FF,Don Gibson,country rock,259
ARJJRZ41187FB4C856,Jewel,stoner metal,260
AR9RTS51187B996CC8,John Legend [feat. Buju Banton],lovers rock,261
ARI6OUG1187B989234,Izzy,opera,0
ARODBRG1187FB3FD99,Nick Cave & The Bad Seeds,rock,0
ARG9E8O1187B99AB4F,Bury Your Dead,hardcore punk,262
ARYA9ZH119B8668A81,Our Time Down Here,hardcore punk,79
ARXCUQE1187B9ADD91,Pee Wee King,western swing,131
ARQPSAB1269FCD243F,Acorps de Rue,musette,0
ARSVRVA1187B99228A,The Nelons,ccm,0
AR27XEH1187FB4EC83,Les Blaireaux,chanson,263
AR02YGA1187B9B8AC4,Bersuit Vergarabat,cumbia,264
ARRXG5Y1187B9AA016,G-Unit,rap,265
ARGO67V1187B9968D2,Saosin,alternative metal,266
AR039B11187B9B30D0,John Williams,soundtrack,267
AR2PNSZ1187B9AF0A4,Pardesi,bhangra,0
ARWYDXE12420780913,Baby Grand,twee pop,266
ARMLW331187B9923F9,DJ Ostkurve,hard trance,0
ARHK7A51187FB411D8,Roy Rogers,western swing,268
ARO89GU1187B98ADA2,Reni,pop folk,53
ARN5BHA1187B99E072,Leonard Kwan,slack key guitar,0
ARMEUT11187B9BA155,Steve Riley & The Mamou Playboys,folk rock,0
AR5DXUU1187B9B0E42,Falco,dance pop,269
ARPEJMN11F4C84080E,New Roanoke Jug Band,jug band,270
ARDDTL91187B9974A7,Warren Barfield,ccm,0
AR0CANF1187B9AF35F,Dilated Peoples,turnablism,221
ARUT60Q1187B9B90E9,Orquesta Broadway,charanga,0
ARUYVDC12086C11D5C,Fever Ray,electronic,271
ARELA4P1187B991507,Charles Williams,latin jazz,114
AR9OLFX1187B9A5762,Bob Wills,western swing,272
ARMBR4Y1187B9990EB,David Martin,screamo,37
AR1VWD91187FB4CE99,The Animals_ Sonny Boy Williamson,blues-rock,273
ARZJFLE12086C117FF,MN,8-bit,0
AR8Q4RZ1187FB46BDC,T-Bone Walker,texas blues,274
ARJJRZ41187FB4C856,Floor,stoner metal,0
ARHO1WI1187B98CB84,Michael Card,ccm,0
AROBQ0B1187FB404F6,Walter Jackson,northern soul,275
ARYUHNV1187FB482AF,Megadrums,world beat,0
ARZCXO91187FB53708,Justin,future jazz,16
AR8U8G41187B9A833B,Tim Exile,breakcore,0
AR8W2DS1187B9B6E36,Alex Theory,dub,0
ARYNSN31187FB4C573,Bizzy Bone Presents,gangster rap,276
ARQVTCN11E2835DFFD,Marcel Mouloudji,chanson,0
ARE9SYU1187B9B9838,Jerry Reed,country rock,277
ARYF20K1187B9B76BD,George Lopez,california,178
ARPVFV91187B98BB94,Cinder,post-grunge,0
ARVUAJC1187B9908A5,Speedball,speedcore,278
ARH861H1187B9B799E,Johnny Cash,honky tonk,279
ARE17W51187FB5381B,Rui Da Silva,progressive house,125
ARM63WJ1187B9951EA,Autumnblaze,doom metal,0
AR6TD9K1187B9A207D,Sister Rosetta Tharpe,religious music,280
ARHWRBR119B8669309,Hatesex,dark wave,0
ARBQPXY1187B98D67B,Kris Kristofferson,western swing,281
AR56P361187B9AC4DB,Gary Moore,blues-rock,106
AR0S7TA1187FB4D024,Christina Aguilera,dance pop,0
ARYVLXY1187FB373B0,Maurane / Lara Fabian,chanson,282
AR7LIU31187B98EF11,Rita Chiarelli,blues,0
ARTTFAQ1187B98E4FA,Kiprich,dancehall,0
AR5RA3W1187B9B4A22,Pepe Kalle,afrobeat,0
ARIP54S1187FB53259,Jaime Urrutia,rockabilly,0
ARJA5XT1187B9B89AA,David Tao,chinese music,0
AREY3RN1187B993C5F,Goatwhore,black metal,283
ARB06Z71187B99049A,Sֳ©amus Egan,irish folk,0
ARPLE851187B9B2B7C,Superchumbo,progressive house,0
ARNNBW81187FB55594,We Show Up On Radar,singer-songwriter,284
ARQGNEN1187FB4494C,Gabinete Caligari,pop rock,0
AR69GPS1187B99E556,SUMO,gabba,285
AR9YS621187FB5AC07,The Clark Sisters,ccm,0
AR0X3JJ1187FB3A9A7,Hank Locklin,honky tonk,92
AR202MX1187B9B0383,Tanto Metro & Devonte,dancehall,0
AR2CM6U1187B999EB7,Basic Channel,techno,29
ARM5JLS1187FB3615B,Tammy Wynette,honky tonk,286
ARASYMJ1187B9ACAF2,Whitesnake,blues-rock,3
AR3DYAD1187FB3964E,Chet Atkins,honky tonk,287
ARODP5P1187FB40142,Eddie Cano,latin jazz,0
AR1WU211187FB57E2B,Terry Riley,free improvisation,288
ARENLSD1241B9C71B9,Mack and Jamie,stand-up comedy,0
ARJBWQI1187B9B17D1,Trivium,alternative metal,146
ARE08BN1187B98FCA3,Der Plan,experimental rock,0
ARZJ4MI1187B9AF5AF,Reel Big Fish,ska punk,182
ARUWB5W1187B98D7A1,Ensiferum,power metal,180
ARVNIVQ1250941026F,Dylan Kuo,,0
AR4TLW81187B99683D,Martin Sexton,blue-eyed soul,289
ARJ9DSA1187B990E00,John Mayall & The Bluesbreakers,blues-rock,0
ARQCHDN1187FB4C7C2,Luiz Bonfa,samba,290
ARYZV2X1187B997BE7,Chris Standring,smooth jazz,1
ARMW8O71187B98CD90,Angֳ©lla Christie,country gospel,0
ARIULTJ1187B9A2017,Neviss,british pop,0
ARE8GLF1187FB52532,Red Hot Chili Peppers,rap rock,0
ARSWXNX1187FB3D04E,Chango Spasiuk,polka,291
ARTDUXM1187B9899ED,Charley Patton,delta blues,292
ARTJPHB1187B9968E5,The Race,dream pop,0
ARNNHLN1187FB42912,Yahir,brutal death metal,293
AR502DZ1187B98F8E1,Brian Dullaghan,irish folk,0
AR9F71I1187FB46CAF,Gordon MacRae,smooth jazz,0
ARFCOGY1187FB454B4,The Winans,ccm,25
AROIHOI122988FEB8E,Mario Rosenstock,irish,0
ARM0RY81187B9AF248,Jerry Goldsmith,soundtrack,33
ARBEBBY1187B9B43DB,Tom Petty And The Heartbreakers,heartland rock,151
ARS1DCR1187B9A4A56,Winston Reedy,lovers rock,0
ARXTM8U1187B99F200,Pablo Montero,ranchera,0
ARWJHW61187B98FA8E,Papa Wemba,soukous,294
AR5U94U1187FB5CDCF,John Hammond,blues,0
ARA373P1187B9A74C7,Barbarito Diez,charanga,0
ARWI6LR1187FB46E9F,Richard Galliano,tango,165
AR609UN1187FB53FA1,Pride Tiger,hard rock,0
AR8SRQ31187FB4D477,Ten Years After,blues-rock,295
ARJ1W5M1187FB458F3,Sweet,glam rock,3
ARWSMC91187B9AD369,Helen Love,power pop,177
ARZOVCV11F4C83D9FA,Bamberg Symphony Orchestra and Hans Swarowsky,symphony,0
ARB3YS71187FB4E54E,Tomorrow,jungle music,0
ART09111187FB5BF48,Ty Herndon;Stephanie Bentley,country,296
AR0NQD81187FB3AD13,Gary Morris,country gospel,154
ARDEC2A1187B9A460E,Chimaira,groove metal,44
ARH4Z031187B9A71F2,Faye Adams,jump blues,18
ARZBYDY1187FB46DD7,Cali,dance pop,297
AR0B5HI1187B9B9DB9,Silvֳ©rio Pessoa,progressive trance,0
ARFZNDU1187FB417FC,X-Static,happy hardcore,0
ARKRQSV1187B99FB13,Deborah Allen,country rock,2
AR0N0DX1187FB41327,The Master Musicians of Jajouka featuring Bachir Attar,jungle music,3
ARJPZSG1187FB3E985,John Holt,lovers rock,63
AR4L4WQ1187FB51996,The Prodigy,hardcore techno,298
ARGXNS21187B999665,Tina Britt,chicago blues,184
ARKJVHY11E2835E76B,Sonny Terry & Brownie McGhee,piedmont blues,299
ARBOG0H1187B99F775,MxPx,christian rock,300
ARHU9211187B9B7E0E,Fort Minor (Featuring Mr. Hahn),rap metal,301
ARGMRRK1187FB5BE1F,Dean Elliott And His Big Band,exotica,0
AR0I2BV1187FB3D89F,Enslavement Of Beauty,parody,234
ARMFGS71187B98ED03,liquid soul & freq,jazz funk,0
ARDL6T21187FB36FDD,C.J. Chenier,zydeco,302
ARPPTNG11F50C482A3,Mercedes Castro,folk,0
ARVN9FZ1187FB393F1,Snow Patrol,indie rock,142
ARUILCK12086C13991,Antonio Bribiesca,guitar,0
ARD3LXU1187B9ABFC5,Sex Pistols,punk,0
ARW90Y31187B98FC7C,Pinchers,dancehall,0
ARNLW7H1187B99EC9D,Trick Trick / Eminem,bass music,0
ARXPPEY1187FB51DF4,Michael Jackson,motown,0
ARPHH7Z1187B9B6A3A,Franco,soukous,303
ARCID1N1187FB51DA0,Carlos Nuֳ±ez,flamenco,0
ARL6UP41187FB5C604,Facto Delafe y las flores azules,trip hop,0
AR3KXHI1187FB3A8BF,Dora The Explorer,goregrind,0
AR93D4D1187FB3ACAD,J.J. Cale,blues-rock,194
ARPOPBQ11F4C83D36D,DJ Spinn,chicago house,0
ARMKO9M1187B9B0848,Theodis Ealey,soul blues,16
ARKYI5T1187B99334F,Janet Paschal,southern gospel,6
ARQ0BZY1187B99F093,Everyday Sunday,post-grunge,276
ARIJ7MR1187B9B484E,Peggy Zina,modern laika,0
ARWHM281187FB3D381,Souls Of Mischief,jazz rap,304
ARFERPC1187FB557F6,Hacken Lee,cantonese pop,0
AR7Y6JX1187FB4D9B3,Bad Brains,hardcore punk,305
ARI4NXX1187FB59DF2,Raze,hip house,306
ARX2DLI1187FB4DD03,The Presets,dance rock,71
ARDHKHJ1187B9B62EA,Steve Wilson,folk-pop,114
AR7C6G11187B9B4C1E,Jennifer Lopez,dance pop,307
ARKQ9JM1187FB57521,A.Z.,gangster rap,304
ARADF5Q1187B98DAE7,Francisco Cֳ©spedes,los angeles,0
ARH0NCL1187B99B41A,Quadro Nuevo,tango,0
ARTXS851187FB411C7,Chris Farlowe,blue-eyed soul,208
AR10USD1187B99F3F1,Silverstein,post-hardcore,5
ARBQPXY1187B98D67B,Kris Kristofferson,western swing,281
ARSW5F51187FB4CFC9,Alice In Chains,grunge,80
ARPKGV01187B9939F5,The Charms,bubblegum pop,218
AR6J3X81187FB59A7B,Matisyahu,reggae,161
ARJXULI11F4C83C865,Bֳ©la Fleck,bluegrass,0
ARRLCY71187B9A0FC6,Jongo Trio,bossa nova,0
ARTB5PP1187FB523B7,Donny Hathaway,jazz funk,68
ARJAOPV1187B9A96D9,Javier Mendoza Band,modern rock,10
ARQFPCY1187FB552CE,Sapo,latin jazz,1
ARWZSFC1187FB567BF,Eddie Money,pop rock,161
ARWXHRS1241B9C7A1E,Thomas Battenstein,guitar,0
ARWD82K1187B98CFF2,Cracker,roots rock,308
AR7N7MI1187FB46935,Sade,quiet storm,309
ARH6VQG1187B9BA0FA,Photo Atlas,dance-punk,310
AR6ZYK41187B9996BB,Kenny Price,country rock,0
ARW1MUW1187FB4D5A1,3 Doors Down,post-grunge,245
ARZVEF91187B9AC770,Elliot Goldenthal,instrumental rock,30
ARZZRK91187B9A5CA5,Delroy Wilson,rock steady,63
ARV1RMI1187FB48F94,Arkona,black metal,0
AR1OBRC1187FB59AD4,Behemoth,black metal,311
AR2KPDL1187B9A6BD8,Andre Popp,chanson,0
ARUF32D1187B9B157E,Soilwork,death metal,312
ARDNUIN1187B98CB45,Cֳ¢ndido,latin jazz,0
AR3PN3R1187FB4CEBD,Horace Andy,roots reggae,63
ARTYXQC1187B9ACAB2,Shaggy,reggae,63
ARUKJUP12086C14589,Ramֳ³n Vargas_ Sֳ₪ngerknaben Luzerner Kantorei_ Henk Geuke_ Concilium Musicum Wien & Paul Angerer,opera,0
AR3Q48J1187FB55278,The Rapture,alternative dance,0
ARSYKGV1187B9A49CD,Nicole C. Mullen,ccm,0
AR9YWMS1187FB43A34,Dinosaur Jr,indie rock,239
ARFJD5L1187B9A30BA,Los Van Van,salsa,172
ARVN9FZ1187FB393F1,Snow Patrol,indie rock,142
AR1KMPF1187B99AA98,Lara,visual kei,0
AR9788H1187B9A05D1,Outerspace,hip hop,66
ARHXWB01187B9A205C,Gloria Lasso,europop,0
ARZ2CX31187B991668,Les Sexareenos,garage rock,0
ARPOPBQ11F4C83D36D,DJ Spinn,chicago house,0
ART3O5Z1187B9AB043,Stevie Ray Vaughan And Double Trouble,texas blues,28
ARVSDB11187FB4270B,The Creation,freakbeat,313
AR573WK1187FB47167,The Balustrade Ensemble,trip hop,314
ARMJAGH1187FB546F3,The Box Tops,blue-eyed soul,2
ARB29H41187B98F0EF,Terry Callier,soul jazz,19
ARIUHYM1187B9AEAE4,Ultimate Fakebook,power pop,315
ARF3L8J1187B9B7866,Astarte,black metal,316
ARWRS4D1187FB3FCD4,Elakelaiset,parody,0
ARU24791187B996E24,Prisma,gabba,317
ARWQQYJ1187B9ADC4C,Anubis Spire,progressive rock,318
AR6DD3C1187FB3D775,Beaver Harris,free jazz,227
ARVMFE61187B992463,Darwin Hobbs,religious music,0
ARMAOIY1187B9A3893,Jerry Yan,chinese music,0
ARLDW2Y1187B9B544F,Tommy James & The Shondells,brill building pop,319
ARGEKDX1187FB3A5BF,Marcus Miller,jazz funk,161
ARELA4P1187B991507,Charles Williams,latin jazz,114
ARYN8YT1187FB38396,Los Iracundos,latin pop,0
ARVUQIC1187B9A7C66,Hevia,folk rock,0
ARJ9DSA1187B990E00,John And The Bluesbreakers Mayall,blues-rock,0
ARYPRAG11F50C48C62,Checkers,j pop,0
ARK6JC91187B9B4B2D,Babbie Mason,ccm,10
ARDGBFI1269FCD6AA6,The Grease Band,swamp rock,0
ARELFAE1187FB40D0A,Bally Sagoo,bhangra,0
AR8ACFK1187B9B4063,Champion Jack Dupree,piano blues,283
ARRPCKN1187FB5BA2F,Z.Z. Hill,soul blues,320
AROGAPH1187B98CF9C,Benabar,chanson,0
ARAPI451187B9B6E6F,John Michael Talbot,ccm,194
AR03BDP1187FB5B324,Britney Spears,dance pop,321
ARH8B5X1187FB3B6C0,Skeletonwitch,speed metal,0
ARGSAFR1269FB35070,Blingtones,turnablism,0
AROVE3N1187FB44DAD,Charlie Cruz,salsa,0
AR3SEQM1187B98E9E8,Kix,heavy metal,322
ARS2FUA1187B9ADABF,Indigenous,blues-rock,323
ARUZL121187FB4B42D,True Believers,melodic hardcore,0
AR937CC1187B99B9B9,Los Abuelos De La Nada,rock,0
AR5BX3Y1187FB39E93,Slightly Stoopid,ska punk,324
ARS0W831187B9AF0B7,Maximilian Hecker,chamber pop,0
ARVML4B1187FB52324,Leroy Hutson,jazz funk,18
ARASYMJ1187B9ACAF2,Whitesnake,blues-rock,3
ARP96FM1187B9AEA77,Semisonic,post-grunge,127
AR31G891187FB3892D,Laid Back,dance pop,149
ARUG6DV1187B992475,Willie Clayton,chicago soul,120
