SongNumber,Title,ArtistID,Year, Hotness,Duration,Tempo,AlbumID
305,Exchange,ARLDW6Z1187FB3F2A0,1995,0.319565987,368.16934,93.106,552899
306,Marie D'Aquitaine,ARKA2YS1187B9A4060,0,-1,176.27383,49.262,34505
307,Oh My God,AR1QXAQ1187FB47FAC,2000,0.636287224,266.4224,80.149,355081
308,Joy To The World,ARKSBCO1241B9CE46E,0,-1,111.0722,82.422,51405
309,Hoochie Coochie Man,AR76DOS1187FB5AE78,1989,-1,313.7824,107.197,711137
310,Ftei O Erotas,AR4OHL91187B9B2EB9,0,-1,265.37751,124.177,291030
311,The Second Summer Of Love,AR6QQY41187B990574,1989,-1,167.20934,196.034,160060
312,Prelude And Fugue In C Major BWV 531 : Fugue,ARN8NCB1187FB49652,0,-1,240.61342,64.401,569125
313,Don't Phunk With My Heart,AREHMUC1187B98B91B,0,-1,356.41424,130.861,816238
314,Give It What U Got,ARXG6L11187FB5695E,2007,-1,260.28363,90.008,650697
315,Dancing To A Standstill,ARO2EDF1187B993BD8,0,-1,256.39138,122.174,570453
316,Isla del Luna,ARU0HTX1187B98B4C6,1999,0.761303218,316.49914,95.981,296873
317,Spirit,ARVMPJC1187FB3B954,0,-1,252.57751,75.955,163436
318,Another Long One,ARDW5AW1187FB55708,1989,0.425124658,224.60036,210.871,424081
319,Leng Jing,ARHNL9K1187FB5730C,0,-1,214.12526,105.196,755801
320,OAKtown,ARD7TVE1187B99BFB1,0,0,259.44771,106.689,249138
321,Larger Than Life,AR3JMC51187B9AE49D,1999,-1,236.25098,112.787,307477
322,I Hold Your Hand In Mine [Live At Royal Albert Hall],ARPBNLO1187FB3D52F,2000,0,43.36281,93.779,627950
323,Baby Come To Me,AR9AWNF1187B9AB0B4,0,-1,236.93016,89.865,298719
324,Den Pai Alo,AROGWRA122988FEE45,0,-1,243.82649,133.339,281563
325,It Wont Be Christmas,ARMBR4Y1187B9990EB,0,0,241.47546,98.718,671475
326,Knocked Out Of The Park,ARQ9BO41187FB5CF1F,0,-1,183.17016,74.072,251703
327,Salt In NYC,ARKULSX1187FB45F84,0,-1,424.12363,130.006,274876
328,Wessex Loses a Bride,ARI2JSK1187FB496EF,0,-1,111.62077,104.394,282933
329,Erica (2005 Digital Remaster),AREDBBQ1187B98AFF5,0,0,138.63138,159.587,338931
330,Blessed Assurance,AR7ZKHQ1187B98DD73,1993,0.473346541,270.602,192.702,488293
331,Loaded Like A Gun,ARBGXIG122988F409D,0,-1,173.19138,98.11,173863
332,Rumba De Barcelona,AR7SMBG1187B9B9066,0,0.400443466,218.38322,118.595,300163
333,Clementina Santafֳ¨,ARGCY1Y1187B9A4FA5,0,-1,153.33832,143.601,726003
334,Wild Rose (Back 2 Basics Mix),AR36F9J1187FB406F1,0,-1,230.71302,81.319,102907
335,Kutt Free (DJ Volume Remix),ARNNKDK1187B98BBD5,0,0,407.37914,89.345,464781
336,Ten Tonne,AR62SOJ1187FB47BB5,2005,0.392008771,337.68444,174.993,546323
337,A Higher Place (Album Version),ARBEBBY1187B9B43DB,1994,-1,236.17261,129.122,542173
338,Sono andati? Fingevo di dormire,ARDR4AC1187FB371A1,0,-1,511.16363,86.666,293755
339,Got My Mojo Workin,ARAGB2O1187FB3A161,0,-1,338.23302,231.867,555533
340,Get Your Head Stuck On Your Neck,AREDL271187FB40F44,0,-1,45.66159,190.698,339485
341,Jenny Take a Ride,ARP6N5A1187B99D1A3,2004,0.419125893,207.43791,97.538,615284
342,Sonnerie lalaleulֳ© hi houuu,ARGSAFR1269FB35070,0,-1,29.54404,95.225,769648
343,Midnight Star,ARULZCI1241B9C8611,0,-1,335.51628,139.993,772527
344,Native Soul,AR0IAWL1187B9A96D0,2003,0.253834736,197.19791,159.233,92936
345,Der Kleine Dompfaff,ARJIE2Y1187B994AB7,0,-1,152.92036,124.75,272703
346,A Whiter Shade Of Pale (Live @ Fillmore West),ARLTWXK1187FB5A3F8,0,0.662493161,326.00771,100.415,56617
347,The Ballad Of Sleeping Beauty,ARNF6401187FB57032,1994,0.599660358,305.162,105.003,282914
348,Streets On Fire (Explicit Album Version),ARPFHN61187FB575F6,0,0.888813538,279.97995,110.218,186934
349,Music is what we love,AR051KA1187B98B2FF,0,-1,261.51138,88.973,288454
350,City Slickers,AR8IEZO1187B99055E,2008,-1,149.86404,134.566,190811
351,Intro,AR558FS1187FB45658,2003,0.427446571,75.67628,186.882,559989
352,Harajuku Girls,ARVBRGZ1187FB4675A,2004,0.684613086,290.55955,113.995,1818
353,Prognosis,ARWB3G61187FB49404,2000,0.64068403,363.85914,90.199,219272
354,Living Hell,AREVWGE1187B9B890A,0,0.334706549,282.43546,111.032,560818
355,Small World,AR2JD2Z1187B998A90,0,-1,135.31383,124.184,715197
356,Truck Driving Man/Down In The Caribbean,AR7TTCH1187FB3F95C,0,-1,221.30893,157.746,395333
357,Swallow The Knife (Live) (Segue),ARF6ZTO1187FB3684F,2005,0.215080319,75.57179,100.032,138157
358,Mayday,ARPYBWQ1187B989C0D,1998,0.401486711,338.1024,185.88,15327
359,Lake Of Dreams,ARU0HTX1187B98B4C6,1998,0.673875572,298.10893,94.031,296872
360,Because Of You,ARUE3AK1187B9AC923,1999,-1,170.84036,76.013,307149
361,Un Peu D'Amour Et D'Amitiֳ©,AR6W9T51187B9A8B8E,0,-1,215.37914,133.553,386702
362,Rattlesnake!,ARQ05GM1187B990512,2008,0.590252715,213.49832,202.233,658324
363,Disappeared,AR1Y2PT1187FB5B9CE,0,0.428702263,351.08526,133.405,463518
364,Doppelgֳ₪nger [Qliphothic Phantasmagoria],ARXN7S71187B9941BE,2000,-1,658.02404,116.819,323381
365,Ain't No Love Ain't No Use (Love To Infinity Full Funk Mix),AR1072G1187FB5B351,0,-1,474.61832,127.887,708200
366,Ghost Town Rituals (Album Version),ARXIIEY1187FB44EAF,2006,0.334706549,305.89342,124.872,212353
367,Morning Glory,ARBUOOR1187B997391,0,-1,301.92281,136.948,48411
368,Rudolph The Red-Nosed Reindeer,ARQ9BO41187FB5CF1F,0,0,135.52281,169.878,748222
369,Tomorrow Gone,ARGC7FQ1187FB409CC,2003,-1,179.9571,100.621,252341
370,I don't Want to Be Alone Tonight,ARRS5961187B99F9DE,0,0,269.76608,101.01,588630
371,Just A Little Lovin' (Will Go A Long Way),AR14CJ91187FB3A994,1967,-1,166.16444,157.779,691036
372,Shameless,ARJV0U41187B9AB715,2007,0.270775999,221.67465,91.483,665347
373,And I Love You So,AR502DZ1187B98F8E1,0,-1,212.94975,99.109,678270
374,L' Envers Du Dֳ©cor,ARWI6LR1187FB46E9F,1999,0.340922756,261.74649,76.296,463706
375,Quiet Time,AR0AVIB1187FB37D01,1993,-1,307.33016,92.672,282385
376,Little Sister,AR7OCK81187B98D1F1,1998,0.265861049,225.67138,116.984,597320
377,Song For Mom (LP Version),ARABFU01187FB46712,0,-1,296.14975,139.07,104062
378,All Over Me,ARF88UQ1187FB5A3E9,0,-1,203.67628,98.983,647842
379,I Hate You,ARQZTGO11E8F5C0768,0,0,56.42404,123.695,420785
380,From The Blind (LP Version),AR08GQF1187B98E316,2006,-1,230.86975,97.151,138009
381,Misanthrope,ARZGMLE11F4C840C9D,0,0,134.03383,91.459,483228
382,Chains Chains (Live In Hammersmith),AROATPL1187FB48E12,0,-1,212.61016,116.11,516641
383,The Date (Remix By Ana Rago),ARBXIDR1187B9AB77E,2002,-1,188.39465,85.282,123825
384,As My Fire Flies,ARYCP7D1187B99516B,0,-1,152.99873,140.872,611925
385,We Wish You A Merry Christmas,ARVN9FZ1187FB393F1,0,-1,233.03791,144.003,369886
386,Bֳ¶se,ARMD6JB1187FB3B0E7,1991,-1,149.99465,120.001,601992
387,Saturday Night Is The Loneliest Night In The Week,ARFAGIR1187B997EA1,0,-1,152.0322,168.558,367900
388,A Mi No Me Importa,AR6C8EJ1187FB3F473,0,-1,200.48934,146.061,158078
389,BYOB (Explicit Album Version),AROHMXL1187B9AF4B2,2007,0.304169503,193.64526,174.019,124147
390,Le Presbytֳ¨re n'a rien perdu de son Charme,ARWNRBH1187B9B7E68,0,-1,158.82404,85.691,452242
391,Ven Morena,ARRVUWA1187B9A0FE2,2003,-1,173.68771,92.606,508063
392,Brighton by the Sea,AR0LVFQ1187B9A84E0,0,-1,269.40036,163.97,222208
393,CHAOS INTRO,ARZCEOJ1187B9A91C0,0,0,176.90077,97.619,126280
394,Bloody Pig Pile (Live),ARD2NDU1187B99B615,2002,0.528782481,196.72771,183.808,204315
395,Hex Breaker,AREJO121187B995676,2009,0.425124658,281.46893,92.044,244757
396,The Melting Moon (Edit),AR5WPYF1187B9B40DA,2004,0.524969055,224.20853,126.806,152147
397,Hawaiian Chimes,ARN5BHA1187B99E072,0,0,170.31791,108.912,437901
398,Turn Around,ARUZL121187FB4B42D,0,0.255519804,361.53424,160.731,235400
399,L'accordֳ©oniste,ARW040W1187FB51082,1999,-1,182.04689,104.307,623410
400,Tumba Tumba,ARQ7XJG1187B991CEC,2000,0,367.43791,203.964,380552
401,Why don't you eat where you slept last night ?,AR7S48C1187B99711E,0,-1,175.90812,131.683,263855
402,Suffocating Under Words Of Sorrow (What Can I Do),ARM7C1Q1187FB471C8,2005,-1,215.53587,188.924,389989
403,Im Moving On,ARYHTYH11EBCD7C884,0,-1,234.70975,126.342,273745
404,Deep Night/Softly As In A Morning Sunrise (Medley),AR7UOUK1187B99078C,0,0.525497119,340.11383,112.097,29321
405,Let Me Show You [I Just Want To Make You Smile],ARGEKDX1187FB3A5BF,1983,0.503381236,280.13669,125.147,627807
406,Monster For Music,ARNQESK11F4C83FD6F,0,-1,170.52689,87.634,284078
407,Complain,ARN03F71187FB4E3F4,2006,0,212.71465,128.689,350343
408,Daydreaming [Jakwob Remix],ARJ9B1V1187FB4DD1F,2009,0.573019828,277.2371,140.026,814253
409,Dansende Foran Speilet,ARSS1OZ1187FB54440,0,-1,120.92036,147.576,735109
410,Ease,ARDG9Z71187B997023,1985,0.639248489,492.30322,193.56,23176
411,Everchanging,ARZWK2R1187B98F09F,2001,-1,260.8322,122.006,216087
412,Too much informa,ARNNQ9E1187FB3C82F,2005,-1,203.96363,190.01,743543
413,L'insidieuse (Live),ARWI6LR1187FB46E9F,0,0.266955186,309.65506,111.663,645036
414,So Hot,ARWSMC91187B9AD369,1994,0.299877488,81.97179,100.76,594771
415,Youlan_ Lonely Orchid (solo guqin),ARZAXOR11F4C83EB65,0,0,757.99465,163.67,540711
416,Forbidden Fruit,ARFK98R1187B9B0552,0,0,196.49261,127.298,555131
417,Recorda-Me,ARU9Q5Q1187FB3D6EB,0,-1,352.57424,95.633,619435
418,Lady Of Your Calibre,AR57Z841187B9B7D7D,0,-1,221.83138,160.011,639500
419,Italian For Goodbye (skit),AR82DJK1187B991107,2004,-1,11.59791,38.233,519747
420,Anti Geroi,ARMUC731187B9A172D,2006,0.407901717,281.88689,98.151,65820
421,Stronger Than Me,ARWD25M1187FB4C563,2003,-1,256.10404,91.198,133
422,Only For The Young,ARYF20K1187B9B76BD,2009,-1,345.23383,75.467,679314
423,T'as 16 ans demain,ARRESZG1187B9A3FBF,0,-1,122.69669,103.29,654066
424,Serene,ARD88QA119B3403A02,0,0,338.36363,65.054,436788
425,So Jah Seh,ARIHI8H1187B9B0058,2006,0.225940273,256.62649,161.796,480173
426,Joy In The Journey (The Final Word Album Version),ARHO1WI1187B98CB84,0,-1,182.72608,115.258,64547
427,Chorinho Pra Ele (Live),ARWI6LR1187FB46E9F,0,-1,197.17179,230.992,645036
428,Warrior's Quest,ARUWB5W1187B98D7A1,1999,0.660344383,291.02975,179.988,347283
429,Medley Leֳ¯la Chico,ARR9XHK1187FB3894D,0,0.249944546,293.27628,90.008,377447
430,The Hustle,AR82DJK1187B991107,1995,0.578658188,334.78485,95.816,279813
431,Rakkauden satu - Histoire d'un Amour -,ARIUQZL1187FB4303B,0,0,215.82322,100.612,304190
432,God Bless You (Goddamn it),ARQ05GM1187B990512,2005,0.542307526,237.42649,80.41,292356
433,The Illusionist,ARBD4QW1187FB42153,2006,0.716321271,271.5424,150.086,125805
434,La Route Est Belle,AR8QW7Y119B866993A,2005,-1,207.51628,191.929,435836
435,Urgence,ARJAVK71187B989FEF,2004,0.247625764,269.87057,173.936,400543
436,Pero Me Acuerdo De Tֳ­,AR0S7TA1187FB4D024,2000,0.622435137,266.73587,117.984,299146
437,Trapped In Reality,ARVD9M11187FB49291,0,0.212045405,312.76363,153.551,208685
438,Our Darkest Days,ARV1ALU1187FB4D77E,2006,0.660369706,172.19873,131.079,310421
439,California Dreamin' (LP Version),ARVZPW91187FB4D73C,1971,0.476248227,288.36526,132.973,34603
440,Dumb Woman Blues,ART70HI1187B9A37BC,0,-1,191.13751,97.03,588884
441,Letting You Back In,ARCICZN11EB9C810B3,0,-1,280.45016,88.137,722045
442,Hear Me Lord (2001 Digital Remaster),ARW9QSZ1187FB4B93E,0,-1,359.73179,133.383,167972
443,Don't Let Go,AR633SY1187B9AC3B9,2001,0.784712266,180.97587,142.68,15588
444,U Don't Hear Me Tho' (Street Mix),ARDQO721187FB3C6D9,1993,0.451934553,217.41669,107.185,662089
445,Lonely Street,ARUF71J1187FB511C1,1963,0.375984302,150.20363,101.485,285677
446,Undertow,AREP8KM1187B9A3A7B,2008,0.445454525,204.93016,90.636,328589
447,12 Seasons of Love,ARD88QA119B3403A02,0,-1,515.97016,61.487,436788
448,Courtyard,ARQXAUH1187B9BA010,1968,-1,177.57995,152.434,60339
449,Have You Ever Seen The Rain,ARLH4CH11C8A4173EC,0,0.239577511,257.59302,121.232,537517
450,Cry Baby,ARRHVVL1187B991E41,0,-1,182.15138,105.268,161790
451,Interlude,ARCEOW71187B9A5A71,0,-1,102.03383,95.655,156038
452,Terra,ARHBYTA1187FB3C812,2001,0.400039657,251.81995,229.913,113380
453,Mother,ARX0IEI1187FB4FF4B,0,0.288481643,59.89832,75.127,712458
454,A La Memoria Del Muerto,ARHEQ501187FB4F898,2004,0.697181542,261.90322,106.769,230945
455,Sayin' Dope,AR19GQN1187FB3ACF5,1995,0.375984302,365.71383,120.876,28356
456,When The World Is Running Down_ You Make The Best Of What's Still Around,ARIPLUN1187B99B9F9,0,-1,216.42404,123.657,36072
457,My Bonnie Lies Over the Ocean,ARM9Q581187B98E984,0,0.237845943,101.14567,144.954,627736
458,Now You Know,AR3752L1187FB4B67E,1996,0.492299861,222.11873,147.661,180481
459,I'm Sitting Here Waiting,ARR8AIK1187B9A0BCE,0,-1,203.36281,84.224,372927
460,Korrupted - Remix,ARIFTCD11F4C84086D,0,0.192726916,281.75628,172.287,195122
461,Sex Objekt,AR6BIWA1187B9ABAE8,0,-1,200.51546,167.902,721801
462,Rain / Ekoln,ARYWU5F1187B9A77BE,0,-1,469.68118,74.046,492520
463,Reason With The Beast,AR37ILI1187B98E27B,2005,0.23979456,113.60608,100.15,221012
464,As Diehard As They Come (Album Version),ARPKATM1187B9B76E6,2006,0,136.95955,85.771,141769
465,No Unexpected Guests,ARFZSPU1187B9B5BA9,2002,-1,133.19791,210.898,286870
466,Walls And Cannonballs (Album),AREPD8D1187FB3F5BC,2010,0.603030145,195.36934,140.259,555552
467,Trouble In The City,AR93D4D1187FB3ACAD,1983,-1,202.94485,133.398,22096
468,Dark Angel,AR858UO1187FB437B4,2005,0.241524482,193.72363,91.538,484857
469,Knocked Up,ARF2EHS1187B994F4E,2007,-1,466.65098,114.73,315023
470,Ven Conmigo/Perdoname (Live),AROF4LP1187FB41C51,0,0,388.51873,106.438,756949
471,Taste Of Dis (Explicit Version),AR8LMZM1187B9A8160,2005,0.215080319,261.53751,111.936,151246
472,Prvni vesela,AREUYDJ1187B9BA040,2006,0.457447167,262.55628,93.015,72103
473,If You'd Only Talk To Me (Bonus Track),ARCP8YG1187B997D72,0,-1,205.42649,101.662,557522
474,Librado Maldonado,ARP07GD1187B9B9DA4,0,-1,263.6273,179.502,156712
475,Crass Commercialism,ARQ76LG1187B9ACD84,1982,0.499445835,1030.19057,70.649,150242
476,Flores Negras,ARA373P1187B9A74C7,0,0,183.43138,85.878,83310
477,Rollercoaster Ride,ARBZHTB1187FB3A725,2008,-1,217.39057,155.896,321603
478,Turning Away,AR82GTS1187FB5662F,1999,0.511424326,293.92934,163.567,209913
479,Metal from Hell...22nd Century,AR2EHC11187B9AD895,0,0,332.7473,121.553,180508
480,The Girl I Find (LP Version),ARCT5P61187FB3D950,0,0.392008771,159.29424,81.586,57678
481,Panda Bear,AR0WLH6119B8669027,2007,-1,187.6371,150.066,391899
482,Drifting From Town To Town,ARDK5LC1187B9AB681,2006,0,181.49832,105.927,384736
483,Negativ Song,AR5BLB01187FB57E99,2006,0,169.56036,88.001,114406
484,The Lords Prayer,ARGAWJY11F50C50904,0,-1,145.68444,27.163,346332
485,Nubia (LP Version),ARSYOWS1187FB41157,0,0.405052003,223.89506,113.058,34575
486,Blake's Worried Blues,AR97EHA1187B98AD5F,0,-1,186.90567,86.997,174635
487,You're My World,ARLZ2LD1187B9B17FD,0,0.569275651,174.81098,86.62,542178
488,Ojos Gitanos,ARGWFMR1187B98D0E7,1991,0.565451012,307.56526,100.051,303880
489,Mira Nina,ARMT23H1187B995083,0,-1,165.22404,205.333,24765
490,Solamente Una Vez,ARV6QHT1187FB5537A,0,0.265861049,216.86812,179.575,34130
491,Zolte Slonie,ARXY0SI1187B9B3064,2006,-1,304.06485,134.051,52709
492,Sahti Waari,ARNDBEM1187B9A2918,2004,0.653815561,146.59873,160.009,734716
493,Nina Nina,ARDNW1B1187FB4ABBB,2006,0.319565987,273.65832,87.976,428735
494,Only Do for Love,AR5JR4O1187FB35F58,0,-1,245.49832,125.003,747610
495,Arrival,ARYKXSD1187B9A4DAD,0,-1,320.91383,158.321,448675
496,Las Murallas De Jericֳ³,ARABTW91187FB3A73B,0,0.265861049,321.33179,132.858,211838
497,Megatrend,ARIPQAE11F4C83B78A,0,-1,178.12853,95.503,457415
498,In The Name of the Father,ARUDPRC1257509BA98,0,-1,194.45506,96.007,667999
499,I Can't Tame Wild Women,ARJAZLO11F4C83B642,0,0.345802234,203.75465,99.487,199793
500,A Somber Wind from a Distant Shore (Album),ARSKSFC1264D0E32F8,0,-1,722.20689,200.169,681223
501,Little Timmy,ARMD0G81187B99A519,0,-1,358.71302,124.194,688578
502,Erica,ARZCXO91187FB53708,0,-1,149.49832,109.702,74803
503,Marcando El Ritmo Al Caminar,AR1LQNB1187B9A6AE5,0,-1,132.25751,122.113,301389
504,To Agalma,ARVAWTX1187B9A9990,0,-1,140.64281,117.671,391799
505,Damisela Encantadora,ARKXLIJ1187B9A4C54,0,0,152.13669,179.264,735410
506,You Are My Memoir,AROBERX1187B9B437A,2007,0,264.51546,103.936,529798
507,Donizetti: Roberto Devereux: L'ore trascorrono...,AREDW1C1187B9ACAC2,0,-1,206.68036,107.536,609943
508,Pienso En Ti,AR6PJ8R1187FB5AD70,1995,0.701124286,148.1922,115.066,439614
509,This Time I'll Be Sweeter,ARAHQDS1187FB55275,0,0.334706549,230.3473,91.191,600581
510,Bus Station Blues (Live),AR43KFF1187B9B74B1,0,0,443.55873,100.011,729676
511,Mr. Prime Minister,AR21YNH1187FB49649,2005,0.408110884,286.32771,125.916,19265
512,I Love You And You Love Me,AR72THZ1187B9974EF,0,-1,156.94322,85.311,819440
513,A New Hope,ARA3I0J1187FB57869,1997,0.674164746,225.12281,200.716,371
514,Como La Flor (2005 Re-mastering) (Live),AROF4LP1187FB41C51,0,0,329.58649,182.168,205255
515,Ponto,ARXOKNT1187B9AA521,0,-1,349.83138,138.048,370175
516,Great Is Thy Faithfulness,ARMD0G81187B99A519,0,-1,287.03302,79.734,688685
517,Party In The Burbs,ARA0YAE1187B9B1D16,0,-1,151.27465,87.453,665478
518,Compulsory Resurrection,AR4CH531187FB4EA21,2008,0.538200452,250.3571,125.086,237545
519,Lobotomy,ARPGPI81187B98AEEA,0,-1,243.25179,135.072,142115
520,The tears I cried,AR1KMPF1187B99AA98,0,-1,232.85506,93.425,421999
521,Party Til The Cows Come Home,ARJIWJH1187FB3F6B9,2005,0.405115722,254.56281,150.013,226854
522,Don't Cry_ Joe,ARK82DC1187B9A1FEB,0,0.265861049,190.48444,66.988,475523
523,La Excursion,ARECPYG11C8A42B5BF,0,-1,107.49342,80.315,65220
524,Big Balls And Cow Town,AR0CDSK1187FB52ED6,0,0.260338243,251.37587,126.533,747512
525,Lie Down And Be Counted (2007 Digital Remaster),AR0NKFJ1187B9AF1FF,0,-1,190.74567,141.116,114398
526,Your Amazing Grace (feat. Raul Midֳ³n),ARGEKDX1187FB3A5BF,0,-1,409.05098,152.194,769962
527,Into A Swan,ARSTSEH121318C5B01,2007,0.590240598,234.55302,115.033,130556
528,To The Stars,ARCP8YG1187B997D72,0,0.334706549,123.71546,178.725,221445
529,The Joes Mobilize,ARFFDZU1187FB50682,2009,0.301681757,504.05832,154.172,538812
530,I Got To Quit My Baby,ARFZNR41187B990AF7,0,-1,147.77424,150.867,324688
531,So Unhappy,ARZ05QG1187FB3843E,2004,0.535575222,269.7922,94.554,495943
532,San Cristobal,AR0693R1187FB59D32,2001,0.288481643,199.13098,196.188,154936
533,Kashmiri Love Song,ARBON001187B99BAD8,1992,-1,184.73751,101.621,584767
534,Marca de Amor Nֳ£o Sai,AR4PZLK1187B999B4E,0,-1,259.34322,144.073,237735
535,Ammonite,ARQDWBG1187B9891D7,2009,0.675696807,362.31791,90.027,522008
536,If I Ruled The World,AR0AVIB1187FB37D01,2004,-1,274.80771,67.745,323408
537,The Sweep,ARIXCFZ1187B991009,0,0,50.83383,210.982,200284
538,Wake Me Up When September Ends (Live at Foxboro_ MA 9/3/05),ARV3CRH1187B9A1B21,2005,0.437909889,340.79302,101.08,138100
539,I Love You,ARN03F71187FB4E3F4,0,-1,229.25016,128.022,319515
540,This Christmas (LP Version),ARTB5PP1187FB523B7,0,0.997758396,231.18322,92.98,53068
541,Curvy Cola Bottle Body,ARO32TC1187FB39461,0,-1,332.01587,126.938,143653
542,Volcֳ¡n,AR6GJDZ1187B991E46,2009,0.450762242,352.67873,80.484,662932
543,Alkohol,ARZDUML1187B9AD101,0,-1,327.88853,127,398259
544,Heart it Races (Frank Tetaz Remix),ARIW1BH1187FB4C94A,0,0,345.75628,100.032,467245
545,Very Well,AR0DSOO1187B9B855E,1979,-1,214.38649,124.788,805384
546,Village Attack/ The Arrest,AR6AGJV1187FB504BA,1993,0.345802234,81.50159,143.291,226149
547,Lesson Learned,ARSW5F51187FB4CFC9,2009,0.824432869,256.522,107.845,583091
548,(I Heard That) Lonesome Whistle,ARD0FN11187B9B25CD,1995,0,163.52608,90.18,24673
549,Here Comes The Hotstepper,ARXGWNG1187FB503A5,1995,-1,248.92036,100.342,277866
550,Almost Genuine,ARF9EI11187B9AB66C,0,0.525497119,289.54077,137.534,630606
551,Can't Shake That Girl,AR3752L1187FB4B67E,0,-1,148.06159,179.13,192864
552,What You Deserve (Album Version),ARQATWU1187B98EE26,2006,0,180.50567,104.984,138006
553,Es dificil,ARORSBT11F50C4A96B,0,0.646995747,280.45016,97.02,344546
554,The Sweetest Curse,ARKLA8V1187B999B68,2009,0.742185319,270.52363,176.066,618681
555,We're Back,ARTE9CG1187B99B1AF,2003,0.604088178,265.22077,185.094,8497
556,Talk Like POP,ARNUPIM11F4C83BD4D,0,0.454042766,51.61751,86.571,257800
557,Fuego Caliente,ARO7FES1187B9A59BE,0,-1,514.7424,140.033,385924
558,Un Tipo Como Yo,AR9KWJK1187FB4A531,1999,0.569275651,281.41669,197.458,227007
559,The Thrill Is Gone,ARBPXW61187B99D5D9,1994,-1,260.46649,102.731,609165
560,Slave To The Wage,AR6892W1187B9AC71B,2000,0.850282902,246.96118,142.116,340
561,Hit The Lights,ART5MUE1187B98C961,1982,0.801014141,252.3424,167.486,311757
562,Cancion Para Mi Muerte,ARPNDSH1187B9B942F,0,-1,234.52689,124.604,509321
563,Have You Seen Her,AR0WXWU1187B9AB33F,0,0.227016697,273.55383,117.329,77293
564,Don't Tell Me,ARHUQUF1187FB382E6,0,-1,229.09342,208.416,179290
565,Karuna,ARBXBQR1187FB56FA5,0,0.427446571,331.07546,105.535,481769
566,Lil Mama Getdown,ARPOPBQ11F4C83D36D,0,-1,195.49995,159.959,648915
567,Closing Scene,AREKO1L1187B997EFE,2007,0.682574648,256.02567,88.02,757061
568,Get It For Free,AREGV3K1187B9AF614,1999,0.535106025,254.01424,127.745,565273
569,Feelings,AR8S3OI1187B9B92E4,2005,-1,380.44689,88.973,278622
570,If You Love Me,ARXP9GE1187FB3ED0E,2003,-1,247.66649,132.892,25826
571,Still There For Me,ARO0QD41187FB3AB0A,2006,-1,190.56281,89.966,308612
572,Allein,ARQAXT91187B99103A,0,0,266.762,97.362,500301
573,Doctor Of Hearts (Album Version),ARNUFGE1187B9B7881,0,0,166.922,120.712,762451
574,La Vida En Rosa,ARITKAJ122BCFCA169,0,0.198586716,182.20363,63.007,447727
575,Crying Time,ARYV1OT1187B9B4C8E,1974,-1,188.70812,104.823,275315
